time_s,vx_mps,vy_mps,speed_mps,x_m,y_m,dist_from_start_m,path_length_m,true_displacement
5.699944,1.78761537415319,4.08393129082078,4.458033592746238,5.11670570207771,11.7963526947226,12.858250819608541,12.908134394470943,
5.799935,1.76735628405696,4.1532177501999,4.51362004552567,5.29443828761576,12.2081730796029,13.30678649121991,13.356670793623787,
5.899956,1.7460299809739,4.22092412362334,4.567802661219635,5.47014449142308,12.6269681017838,13.760915819832336,13.810831492782004,
5.999952,1.7251247728147,4.28783196347949,4.621856599767603,5.643695286803,13.0523888886267,14.220272577915942,14.270290657948,
6.099972,1.70559652431473,4.35543720564594,4.677487868084683,5.81526565887245,13.4846387797747,14.68512164417663,14.735345881517746,
6.199961,1.68614957336935,4.4249820802338,4.73535286902295,5.98483430915311,13.9236114517626,15.15536860547017,15.205931191435301,
6.299957,1.66420922922208,4.50017071587872,4.798033850514223,6.15234554856508,14.3698512412626,15.631506019733505,15.682575676415814,
6.399911,1.63760385899756,4.57527913168402,4.859519063840267,6.31736026127503,14.8234149982943,16.113431443438525,16.165224552000808,
6.499884,1.60961070200885,4.64436553645993,4.915381760176738,6.47967715192878,15.2842727664985,16.601060508110788,16.653831403677753,
6.599871,1.58389808120995,4.706194148096,4.965581183631338,6.63933183328263,15.7517399720883,17.09380119636134,17.14781035624571,
6.699835,1.54583726471767,4.76496181385444,5.009438485147892,6.79576226534278,16.2251272893785,17.5908254588462,17.64637432630947,
6.799875,1.4814999306548,4.82874966591381,5.050907381906038,6.94718967185532,16.7050047375965,18.09200452188355,18.149576695889873,
6.899888,1.39584389651295,4.89840884850973,5.093406466265074,7.09107556594858,17.191425889848,18.596464094233855,18.656832733682123,
6.9999,1.31574374713788,4.97327433322622,5.144379379639407,7.22667121765698,17.6850692790339,19.104618611538427,19.168760439954376,
7.099902,1.25968979480667,5.05089647613012,5.205609819389438,7.35544547018775,18.1862878436726,19.617432135675127,19.68625716231437,
7.199907,1.24650010075567,5.12513890504388,5.274543705115948,7.48076123044061,18.6951150528197,20.13626369079003,20.210288810725206,
7.299925,1.27610868341743,5.19705378270807,5.351431714247472,7.60691437312832,19.2113175869415,20.66252331411713,20.741682893909953,
7.399967,1.324823328321,5.26563701251189,5.429741246026248,7.73701559328748,19.7346718432092,21.19713855806787,21.2809657557185,
7.499938,1.36042095924064,5.33439213079398,5.505132568014867,7.8712388716234,20.2645195999519,21.739529801515715,21.82755018082821,
7.599972,1.3666691241335,5.40703213079429,5.577076380891844,8.00763973632352,20.8017734172438,22.28981990616116,22.381848710580602,
7.699975,1.3641768423087,5.484433144218,5.6515471660854315,8.14418613091458,21.3463630181923,22.847209497867112,22.94329572619032,
7.799966,1.36593287775197,5.56771547563586,5.732820269654268,8.28067933142387,21.8989207145162,23.412227118549342,23.512462135557605,
7.899948,1.37744936057963,5.64922316288282,5.814730353594482,8.41782375290031,22.4596666939944,23.985336869433667,24.089735594018215,
7.999906,1.392369171383,5.72888718027675,5.895662832435135,8.55625651330927,23.0283332708352,24.566514990006272,24.67500929475171,
8.099898,1.40740995806518,5.8073579975227,5.975467320758427,8.69623427066516,23.6050993847444,25.156017320990053,25.26851828601326,
8.199931,1.42773899698647,5.88557378160553,6.056270913874176,8.8380384983755,24.1899389070752,25.75391366038952,25.870303717771662,
8.299987,1.45310719443024,5.96412059482867,6.138587377252556,8.9821614716397,24.7827554173394,26.36027675837782,26.480388012164116,
8.40001,1.47910819110207,6.04607005221875,6.2243653585985514,9.12880596139325,25.3834030668843,26.97503011187717,27.098677754339167,
8.500053,1.50267306242153,6.13148586808466,6.312934759923406,9.27795913236638,25.9925426803517,27.598782593653755,27.725812298999685,
8.600037,1.52744735119086,6.21331160988567,6.398307320862294,9.42944091208369,26.6096837958704,28.231004722302842,28.361272672311813,
8.700037,1.5567988190556,6.2878068016483,6.477664466292426,9.58365322059601,27.2347397164471,28.8717414867074,29.0050710413255,
8.799979,1.58578270524339,6.35723159759575,6.552030248229846,9.74069116194675,27.8666249302957,29.519990672732355,29.65617766738929,
8.899978,1.61682743511366,6.42610018546478,6.626378690398452,9.90082006765954,28.5057851277829,30.176249332272867,30.31509118561202,
8.999957,1.65167272524253,6.49447901823231,6.701214853261295,10.0642107564257,29.1516784218861,30.84005014527075,30.98133038030336,
9.099952,1.68917135910887,6.5603203780685,6.77429725826484,10.231244608533,29.8043857547026,31.511581624138685,31.65507155468877,
9.19996,1.72247403620694,6.62431523570107,6.844594155050273,10.4018405248804,30.4636702739335,32.19058080967139,32.3360701185433,
9.299991,1.747553552711,6.69121888236544,6.915660022826213,10.5753956897539,31.1296533706157,32.87695717321709,33.02429601192474,
9.399987,1.77504161028182,6.76225585631556,6.991343002921969,10.7515184027132,31.8023002006003,33.570544321070855,33.719618216308056,
9.500013,1.81460405152632,6.83084934869371,7.0677641930362265,10.9310473511972,32.4821321712184,34.272098076753586,34.42275557957235,
9.600055,1.87158092921869,6.89175936154321,7.141369775612628,11.1154340101191,33.1685507815132,34.981504172621456,35.13350796159257,
9.700062,1.93776335782647,6.9473489277212,7.212529650160464,11.3059145571764,33.8605546328554,35.69819132699524,35.85124897970404,
9.800071,1.9975149025438357,7.00341707736869,7.28271354273008,11.499200407214314,34.54766854381709,36.41116603212161,36.56503112186084,36.4
9.900051,2.04245197980878,7.06892365499891,7.358076632519395,11.7047153768279,35.2618467832818,37.153710455621955,37.308191239507224,
10.000044,2.07515515503168,7.13534481650873,7.430976690040991,11.9105813219449,35.9720104919175,37.892578247689684,38.04759186191847,
10.100033,2.10445021942903,7.20680176553058,7.507776129701097,12.1195386028384,36.6890389392133,38.63895436251866,38.79444722908793,
